,apparel,automotive,baby,beauty,books,camera_&_photo,cell_phones_&_service,computer_&_video_games,dvd,electronics,gourmet_food,grocery,health_&_personal_care,jewelry_&_watches,kitchen_&_housewares,magazines,music,musical_instruments,office_products,outdoor_living,software,sports_&_outdoors,tools_&_hardware,toys_&_games,video
0,2.3131563663482666,0.9439307451248169,1.2311923503875732,1.5418912172317505,3.9722506999969482,1.0986838340759277,1.2953037023544312,3.4204537868499756,3.955662727355957,2.1141257286071777,0.966938316822052,0.9503331184387207,1.8833428621292114,0.933794379234314,1.099105715751648,1.3948853015899658,6.17986536026001,2.117997884750366,1.740042805671692,0.9342034459114075,1.3338981866836548,1.1892778873443604,5.641850471496582,0.9724192023277283,4.525135517120361
1,2.0368926525115967,0.9225310683250427,1.4771157503128052,1.960774540901184,2.393827199935913,1.782731294631958,1.259653925895691,6.633718013763428,4.929497241973877,2.040841579437256,1.0831515789031982,0.9032260179519653,1.357846975326538,0.954067587852478,1.1147313117980957,5.591707229614258,2.2949235439300537,2.4974172115325928,2.097357749938965,0.935021162033081,1.641013741493225,1.194874882698059,3.247326135635376,1.1148520708084106,4.935302257537842
2,2.2576987743377686,1.323715090751648,1.1583431959152222,1.6390132904052734,1.2600537538528442,1.3197104930877686,1.5960631370544434,8.00548267364502,3.9375689029693604,1.5486351251602173,0.9331858158111572,1.0868487358093262,1.6015952825546265,0.9034280776977539,1.1629985570907593,5.557103633880615,2.6849842071533203,2.073762893676758,2.3896236419677734,0.8989859819412231,1.3371630907058716,1.6377700567245483,3.435558795928955,1.0389881134033203,5.6534037590026855
3,2.580185890197754,0.9725335240364075,1.0469856262207031,1.7191057205200195,1.4345730543136597,1.2135552167892456,1.2644081115722656,7.620009899139404,5.4858717918396,1.9427958726882935,1.5270836353302002,0.8624175786972046,1.9458187818527222,1.154115080833435,1.1746277809143066,1.4943852424621582,3.4470579624176025,2.405141830444336,1.8080031871795654,0.9058696031570435,1.643347144126892,1.4220551252365112,5.231104373931885,0.9435725212097168,3.9442994594573975
4,2.5072691440582275,1.0114103555679321,1.1022354364395142,1.3343020677566528,4.858522891998291,1.9981333017349243,1.1571738719940186,5.161900520324707,4.388370513916016,1.8417129516601562,0.9627055525779724,1.1016924381256104,1.7796783447265625,0.914706289768219,1.124563217163086,1.0170526504516602,1.5640918016433716,1.7860099077224731,1.6028834581375122,0.9349809885025024,1.5714284181594849,1.4497026205062866,6.3507890701293945,0.9769262671470642,5.260023593902588
